total_fare_without_tips,dayofweek,hourofday,monthoftrip,trip_duration,distance_travelled,euclidean_dist,longitude,latitude,taxi_company
50.0,Thurs,12,4,1740,20.5,0.30975337122613178,0.28568165499999054,0.11972110499999644,Top Cab Affiliation
56.749999999999993,Sat,15,4,3780,19.9,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
52.75,Mon,14,4,2400,19.6,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
47.75,Sat,14,4,2820,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
46.0,Sat,19,4,1860,18.8,0.30975337122613178,0.28568165499999054,0.11972110499999644,Choice Taxi Association
48.25,Mon,12,4,1800,19.7,0.30975337122613178,0.28568165499999054,0.11972110499999644,Northwest Management LLC
48.0,Mon,14,4,1980,19.3,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
47.25,Mon,13,4,2040,18.8,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
46.0,Mon,6,4,1320,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
49.5,Tues,14,4,2520,19.4,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
48.25,Mon,7,4,2640,19.5,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
52.0,Tues,5,4,1320,20.6,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
46.25,Mon,12,4,1740,18.2,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
51.25,Sun,12,4,2280,20.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Choice Taxi Association
48.5,Sun,19,4,1980,19.6,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
51.75,Sun,18,4,2400,20.9,0.30975337122613178,0.28568165499999054,0.11972110499999644,Choice Taxi Association
49.25,Tues,13,4,2220,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
47.5,Sun,11,4,1800,18.8,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
52.75,Thurs,13,4,2100,19.3,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
60.75,Wed,10,4,2760,22.1,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
50.5,Fri,6,4,1500,19.8,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
52.0,Fri,4,4,1380,19.3,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
52.5,Thurs,6,4,1740,19.5,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
50.25,Wed,10,4,2280,19.9,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
49.25,Wed,6,4,1560,19.1,0.30975337122613178,0.28568165499999054,0.11972110499999644,Chicago Medallion Leasing INC
47.75,Thurs,5,4,1560,19.3,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
55.0,Wed,16,4,3960,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
51.5,Wed,8,4,3420,19.1,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
47.25,Sun,5,5,1320,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Northwest Management LLC
58.5,Sun,11,5,2100,22.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
48.5,Thurs,11,4,1800,19.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
50.5,Sat,13,4,3720,20.0,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
50.5,Mon,8,5,3360,19.5,0.30975337122613178,0.28568165499999054,0.11972110499999644,Top Cab Affiliation
58.0,Sun,8,5,2040,21.5,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
46.0,Sat,20,4,2100,17.4,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
46.75,Mon,4,5,1380,19.3,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
47.0,Sun,6,5,1620,19.1,0.30975337122613178,0.28568165499999054,0.11972110499999644,Dispatch Taxi Affiliation
46.5,Sat,20,4,1980,18.6,0.30975337122613178,0.28568165499999054,0.11972110499999644,Northwest Management LLC
49.0,Mon,9,5,2520,19.7,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
50.0,Mon,8,5,3420,19.4,0.30975337122613178,0.28568165499999054,0.11972110499999644,3201 - C&D Cab Co Inc
48.75,Sun,9,5,1500,20.1,0.30975337122613178,0.28568165499999054,0.11972110499999644,Taxi Affiliation Services
9.75,Sat,20,4,780,13.0,0.012165587031489507,0.0067772919999953274,0.010102961000001187,Blue Ribbon Taxi Association Inc.
20.0,Tues,12,4,960,7.0,0.012165587031489507,0.0067772919999953274,0.010102961000001187,Taxi Affiliation Services
18.0,Tues,17,4,1560,4.7,0.012165587031489507,0.0067772919999953274,0.010102961000001187,Northwest Management LLC
28.0,Fri,13,4,2280,7.9,0.012165587031489507,0.0067772919999953274,0.010102961000001187,Dispatch Taxi Affiliation
24.25,Thurs,11,4,1980,7.4,0.012165587031489507,0.0067772919999953274,0.010102961000001187,Taxi Affiliation Services
15.0,Fri,14,4,1140,4.3,0.0490600673840621,0.0093008939999919,0.0481703600000003,Choice Taxi Association
19.5,Tues,18,4,1800,4.3,0.0490600673840621,0.0093008939999919,0.0481703600000003,Dispatch Taxi Affiliation
20.25,Mon,10,4,1320,4.1,0.0490600673840621,0.0093008939999919,0.0481703600000003,Taxi Affiliation Services
13.25,Mon,15,4,660,4.1,0.0490600673840621,0.0093008939999919,0.0481703600000003,Taxi Affiliation Services
18.5,Thurs,14,4,900,5.9,0.079449468889105382,0.025664797999993993,0.075190001000002837,Taxi Affiliation Services
17.0,Sat,0,4,840,5.7,0.079449468889105382,0.025664797999993993,0.075190001000002837,Choice Taxi Association
18.0,Fri,22,4,900,5.9,0.079449468889105382,0.025664797999993993,0.075190001000002837,Taxi Affiliation Services
24.25,Mon,19,4,2040,7.5,0.087857744171392541,0.026112949999998136,0.083887406999998859,Dispatch Taxi Affiliation
19.0,Sat,19,4,960,6.2,0.087857744171392541,0.026112949999998136,0.083887406999998859,Dispatch Taxi Affiliation
23.25,Sat,15,4,1440,7.7,0.11349538063466341,0.035076993999993533,0.10793889899999698,Northwest Management LLC
18.75,Sat,19,4,1260,5.6,0.066180574689099769,0.052479791999999748,0.040320465000000638,Choice Taxi Association
17.75,Sat,21,4,1200,5.2,0.066180574689099769,0.052479791999999748,0.040320465000000638,Choice Taxi Association
13.5,Sat,22,4,600,4.2,0.066180574689099769,0.052479791999999748,0.040320465000000638,Dispatch Taxi Affiliation
28.25,Fri,7,4,1500,10.1,0.12432389761837305,0.084649122000001853,0.09105469600000049,Northwest Management LLC
20.0,Thurs,10,4,780,7.3,0.070730724544409887,0.01607288400001039,0.068880315000001247,Taxi Affiliation Services
17.5,Thurs,9,4,960,5.9,0.070730724544409887,0.01607288400001039,0.068880315000001247,Choice Taxi Association
20.0,Fri,12,4,720,7.1,0.070730724544409887,0.01607288400001039,0.068880315000001247,Taxi Affiliation Services
19.25,Sun,13,4,1080,5.9,0.070730724544409887,0.01607288400001039,0.068880315000001247,Chicago Medallion Leasing INC
17.75,Tues,9,4,1020,5.9,0.070730724544409887,0.01607288400001039,0.068880315000001247,Taxi Affiliation Services
21.75,Thurs,10,4,780,8.0,0.070730724544409887,0.01607288400001039,0.068880315000001247,Taxi Affiliation Services
18.0,Mon,10,4,1020,5.8,0.070730724544409887,0.01607288400001039,0.068880315000001247,KOAM Taxi Association
20.75,Mon,19,4,1260,7.0,0.0818396172981297,0.021216913999992926,0.079041543000002434,KOAM Taxi Association
18.5,Wed,19,4,1260,6.0,0.0818396172981297,0.021216913999992926,0.079041543000002434,Dispatch Taxi Affiliation
19.0,Fri,22,4,780,6.4,0.0818396172981297,0.021216913999992926,0.079041543000002434,Taxi Affiliation Services
19.25,Thurs,20,4,900,6.7,0.0818396172981297,0.021216913999992926,0.079041543000002434,Choice Taxi Association
20.25,Thurs,9,4,1380,6.3,0.0818396172981297,0.021216913999992926,0.079041543000002434,Taxi Affiliation Services
21.25,Fri,20,4,1260,6.9,0.0818396172981297,0.021216913999992926,0.079041543000002434,Dispatch Taxi Affiliation
16.0,Sun,1,4,780,5.2,0.092748844495826863,0.08654025699999579,0.033363633999996978,Taxi Affiliation Services
14.25,Tues,17,4,960,4.2,0.051958915672618788,0.013605595000001358,0.050145954000001325,Taxi Affiliation Services
14.5,Thurs,10,4,720,4.4,0.051958915672618788,0.013605595000001358,0.050145954000001325,Taxi Affiliation Services
16.5,Fri,13,4,960,5.3,0.051958915672618788,0.013605595000001358,0.050145954000001325,Taxi Affiliation Services
18.5,Thurs,17,4,1560,4.7,0.051958915672618788,0.013605595000001358,0.050145954000001325,Chicago Medallion Leasing INC
16.75,Wed,19,4,1680,4.0,0.051958915672618788,0.013605595000001358,0.050145954000001325,Dispatch Taxi Affiliation
16.5,Thurs,9,4,1560,4.0,0.051958915672618788,0.013605595000001358,0.050145954000001325,Northwest Management LLC
13.25,Fri,21,4,600,4.0,0.05461951245678992,0.014415161000002286,0.0526829599999985,Dispatch Taxi Affiliation
15.749999999999998,Sun,1,4,1020,4.2,0.040362420628942124,0.03030161699999212,0.02666340199999695,Taxi Affiliation Services
40.0,Fri,8,4,1980,13.7,0.17217581794290837,0.11997068799999511,0.12349715100000225,Dispatch Taxi Affiliation
37.75,Tues,7,4,1260,15.0,0.17217581794290837,0.11997068799999511,0.12349715100000225,Choice Taxi Association
37.5,Wed,7,4,1440,14.7,0.17217581794290837,0.11997068799999511,0.12349715100000225,Taxi Affiliation Services
36.5,Thurs,6,4,1260,14.7,0.17217581794290837,0.11997068799999511,0.12349715100000225,Taxi Affiliation Services
37.75,Sat,10,4,1500,14.6,0.17217581794290837,0.11997068799999511,0.12349715100000225,Taxi Affiliation Services
36.75,Fri,5,4,1260,14.5,0.17217581794290837,0.11997068799999511,0.12349715100000225,Taxi Affiliation Services
37.25,Wed,6,4,1260,14.9,0.17217581794290837,0.11997068799999511,0.12349715100000225,Taxi Affiliation Services
38.0,Sat,0,4,1740,13.9,0.022164728513837509,0.012095246000001225,0.018573643000003415,KOAM Taxi Association
15.25,Fri,19,4,1020,4.7,0.039869479769883309,0.0087906640000028347,0.038888296999999739,Taxi Affiliation Services
20.25,Wed,19,4,1980,5.1,0.017547874230072605,0.0020894440000063241,0.017423034000003668,Taxi Affiliation Services
15.75,Sat,12,4,1140,4.2,0.046410128025532231,0.015043464999990874,0.043904374999996776,Dispatch Taxi Affiliation
18.75,Mon,18,4,1200,5.6,0.044937517560146766,0.021006794000001605,0.039725244999999632,Choice Taxi Association
13.75,Mon,8,5,600,4.4,0.053425481595505378,0.022058187999988377,0.048659207000000038,Taxi Affiliation Services
15.5,Thurs,20,4,1200,4.7,0.047322049204583168,0.025840307999999368,0.039644101999996906,KOAM Taxi Association
14.75,Sat,22,4,780,4.7,0.047322049204583168,0.025840307999999368,0.039644101999996906,Dispatch Taxi Affiliation
21.5,Fri,19,4,1200,7.4,0.0915955751998051,0.034261174999997479,0.0849465789999968,Choice Taxi Association
16.5,Wed,19,4,1260,4.2,0.051049570654477759,0.040690019999999549,0.030828249000002472,Taxi Affiliation Services
15.25,Wed,8,4,1260,4.2,0.058941083620570038,0.044122019999988993,0.039080669000000512,Choice Taxi Association
20.25,Sat,20,4,1560,6.3,0.085209362079504844,0.063056496000001516,0.0573106769999967,Chicago Medallion Management
39.75,Tues,6,4,1200,15.9,0.2808310596458124,0.27207605999998918,0.069575150999995117,Choice Taxi Association
41.75,Fri,9,4,2220,16.2,0.2808310596458124,0.27207605999998918,0.069575150999995117,Taxi Affiliation Services
47.25,Mon,8,4,3300,16.6,0.2808310596458124,0.27207605999998918,0.069575150999995117,Top Cab Affiliation
40.0,Thurs,6,4,1440,16.1,0.2808310596458124,0.27207605999998918,0.069575150999995117,Choice Taxi Association
41.5,Fri,10,4,1680,16.5,0.2808310596458124,0.27207605999998918,0.069575150999995117,Top Cab Affiliation
43.75,Thurs,8,4,3120,16.7,0.2808310596458124,0.27207605999998918,0.069575150999995117,Dispatch Taxi Affiliation
41.0,Sat,8,4,1440,16.5,0.2808310596458124,0.27207605999998918,0.069575150999995117,Dispatch Taxi Affiliation
42.0,Mon,7,4,2580,16.6,0.2808310596458124,0.27207605999998918,0.069575150999995117,Chicago Medallion Leasing INC
45.5,Sun,14,4,2460,18.4,0.2808310596458124,0.27207605999998918,0.069575150999995117,Dispatch Taxi Affiliation
40.25,Tues,7,4,1320,16.4,0.2808310596458124,0.27207605999998918,0.069575150999995117,Taxi Affiliation Services
44.75,Fri,7,4,1740,16.3,0.2808310596458124,0.27207605999998918,0.069575150999995117,Chicago Medallion Leasing INC
40.5,Thurs,6,4,1320,16.4,0.2808310596458124,0.27207605999998918,0.069575150999995117,Choice Taxi Association
40.75,Wed,5,4,1140,16.6,0.2808310596458124,0.27207605999998918,0.069575150999995117,Taxi Affiliation Services
42.5,Sun,18,5,2760,16.3,0.2808310596458124,0.27207605999998918,0.069575150999995117,Choice Taxi Association
58.5,Mon,8,5,4560,20.6,0.2808310596458124,0.27207605999998918,0.069575150999995117,Blue Ribbon Taxi Association Inc.
50.0,Mon,9,5,3000,15.5,0.2808310596458124,0.27207605999998918,0.069575150999995117,Taxi Affiliation Services
19.75,Fri,16,4,1260,6.5,0.060634622787128965,0.0068283030000060307,0.060248915000002512,Chicago Medallion Leasing INC
14.75,Sat,10,4,1020,4.4,0.060634622787128965,0.0068283030000060307,0.060248915000002512,Dispatch Taxi Affiliation
13.75,Fri,23,4,780,4.5,0.045810800004176366,0.0096893629999925679,0.044774386000000277,Taxi Affiliation Services
25.5,Wed,23,5,1020,9.6,0.10466830216673245,0.013822445999991828,0.10375159499999853,Taxi Affiliation Services
15.749999999999998,Sat,18,4,900,4.5,0.050656871867819725,0.024045391999990784,0.044586295999998526,Chicago Medallion Leasing INC
26.0,Tues,21,4,900,9.8,0.1275481899674423,0.11797465399999396,0.048482180000000596,Taxi Affiliation Services
17.25,Tues,22,4,840,5.7,0.0581737713960669,0.014091280000002371,0.056441327999998236,Choice Taxi Association
15.25,Wed,21,5,840,4.3,0.036568178440350887,0.0015531100000032438,0.0365351820000015,KOAM Taxi Association
20.25,Sat,17,4,1140,6.5,0.065790485508183186,0.00085041500000215819,0.065784989000000849,Northwest Management LLC
17.0,Sat,17,4,840,6.1,0.058938417551783508,0.0048845749999912869,0.05873566199999658,Taxi Affiliation Services
15.0,Sat,17,4,780,4.4,0.051764883501112829,0.0098488309999993362,0.050819324000002553,Chicago Medallion Leasing INC
15.25,Fri,22,4,660,4.7,0.056301946266494082,0.024273564999987229,0.05080062199999702,Taxi Affiliation Services
19.75,Fri,22,4,840,6.7,0.073310639433090338,0.0063007350000106044,0.073039377000000627,Chicago Medallion Leasing INC
13.25,Fri,23,4,780,4.1,0.027633501467205623,0.012957540999991579,0.024407222999997202,Choice Taxi Association
19.0,Tues,16,4,1320,5.5,0.064942922515128149,0.016798086999997963,0.0627328260000013,Taxi Affiliation Services
17.5,Sun,22,4,960,5.2,0.064942922515128149,0.016798086999997963,0.0627328260000013,Northwest Management LLC
18.0,Mon,20,4,960,5.6,0.064942922515128149,0.016798086999997963,0.0627328260000013,Choice Taxi Association
17.5,Sat,22,4,780,5.0,0.064942922515128149,0.016798086999997963,0.0627328260000013,Taxi Affiliation Services
28.0,Tues,14,4,2160,8.8,0.0,0.0,0.0,Northwest Management LLC
19.0,Mon,16,4,1200,5.3,0.043661430444110964,0.0084929049999971085,0.042827457000001345,Dispatch Taxi Affiliation
20.5,Sat,17,4,1200,5.8,0.043661430444110964,0.0084929049999971085,0.042827457000001345,Dispatch Taxi Affiliation
20.25,Mon,17,5,1860,4.4,0.043661430444110964,0.0084929049999971085,0.042827457000001345,Chicago Medallion Leasing INC
14.0,Thurs,22,4,960,4.3,0.048707402606232429,0.022848933999995324,0.043015547000003096,Choice Taxi Association
15.75,Sat,3,4,840,5.0,0.048707402606232429,0.022848933999995324,0.043015547000003096,Dispatch Taxi Affiliation
44.25,Thurs,15,4,3300,16.0,0.17932096468868106,0.1167781959999985,0.13608402300000222,Choice Taxi Association
38.75,Tues,13,4,1620,15.1,0.17932096468868106,0.1167781959999985,0.13608402300000222,Dispatch Taxi Affiliation
37.75,Tues,6,4,1320,15.0,0.17932096468868106,0.1167781959999985,0.13608402300000222,Taxi Affiliation Services
37.5,Wed,12,4,1680,14.6,0.17932096468868106,0.1167781959999985,0.13608402300000222,Taxi Affiliation Services
44.0,Fri,17,4,3300,15.5,0.17932096468868106,0.1167781959999985,0.13608402300000222,Northwest Management LLC
13.5,Tues,9,4,840,4.0,0.039361583112785571,0.013163180000006491,0.037095349000004774,Northwest Management LLC
20.5,Sun,18,4,1800,5.2,0.039361583112785571,0.013163180000006491,0.037095349000004774,KOAM Taxi Association
13.25,Fri,11,4,600,4.2,0.039361583112785571,0.013163180000006491,0.037095349000004774,Choice Taxi Association
12.75,Fri,9,4,720,4.0,0.039361583112785571,0.013163180000006491,0.037095349000004774,Taxi Affiliation Services
13.5,Fri,19,4,720,4.0,0.039361583112785571,0.013163180000006491,0.037095349000004774,Choice Taxi Association
17.5,Sat,17,4,1260,4.4,0.046308130255856894,0.012184441000002266,0.044676418000001661,Top Cab Affiliation
14.5,Sat,13,4,720,4.1,0.046308130255856894,0.012184441000002266,0.044676418000001661,Choice Taxi Association
16.75,Sun,23,4,660,4.5,0.046308130255856894,0.012184441000002266,0.044676418000001661,Choice Taxi Association
15.25,Tues,10,4,900,4.4,0.046308130255856894,0.012184441000002266,0.044676418000001661,Choice Taxi Association
13.749999999999998,Tues,18,4,660,4.3,0.046308130255856894,0.012184441000002266,0.044676418000001661,Taxi Affiliation Services
18.25,Fri,23,4,840,5.3,0.046308130255856894,0.012184441000002266,0.044676418000001661,Dispatch Taxi Affiliation
16.5,Thurs,6,4,1260,4.1,0.046308130255856894,0.012184441000002266,0.044676418000001661,Choice Taxi Association
14.0,Fri,9,4,720,4.4,0.046308130255856894,0.012184441000002266,0.044676418000001661,Dispatch Taxi Affiliation
13.5,Fri,9,4,780,4.1,0.046308130255856894,0.012184441000002266,0.044676418000001661,Choice Taxi Association
14.0,Thurs,11,4,720,4.5,0.046308130255856894,0.012184441000002266,0.044676418000001661,Taxi Affiliation Services
14.499999999999998,Wed,12,4,720,4.7,0.046308130255856894,0.012184441000002266,0.044676418000001661,Dispatch Taxi Affiliation
15.25,Thurs,11,4,900,4.8,0.046308130255856894,0.012184441000002266,0.044676418000001661,Dispatch Taxi Affiliation
14.75,Thurs,23,4,720,4.3,0.052851575674702965,0.01198315599999944,0.05147516899999971,Taxi Affiliation Services
17.0,Fri,9,4,840,5.1,0.052851575674702965,0.01198315599999944,0.05147516899999971,Taxi Affiliation Services
16.25,Sat,18,4,1200,4.1,0.052851575674702965,0.01198315599999944,0.05147516899999971,Choice Taxi Association
17.0,Sat,15,4,1020,5.2,0.052851575674702965,0.01198315599999944,0.05147516899999971,Dispatch Taxi Affiliation
14.25,Sat,23,4,720,4.1,0.030622359151880031,0.0079411870000001272,0.029574760000002698,Chicago Medallion Leasing INC
18.0,Wed,19,4,1020,5.8,0.060906764797799419,0.0035760319999980084,0.060801693999998463,Taxi Affiliation Services
14.0,Sat,23,4,780,4.4,0.051140629541251745,0.0027495679999987033,0.051066661000000124,Taxi Affiliation Services
16.5,Sat,14,4,1080,4.7,0.051140629541251745,0.0027495679999987033,0.051066661000000124,Dispatch Taxi Affiliation
15.0,Sat,11,4,720,4.9,0.041112242456010362,0.0014096040000026733,0.0410880700000007,KOAM Taxi Association
16.5,Sun,13,4,1200,4.6,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Top Cab Affiliation
14.749999999999998,Fri,9,4,840,4.4,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Choice Taxi Association
14.499999999999998,Mon,10,4,780,4.4,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Taxi Affiliation Services
16.25,Tues,11,4,960,5.1,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Taxi Affiliation Services
15.75,Sun,20,4,600,4.9,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Dispatch Taxi Affiliation
14.5,Thurs,10,4,1080,4.0,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Taxi Affiliation Services
14.75,Sun,17,5,960,4.4,0.041112242456010362,0.0014096040000026733,0.0410880700000007,KOAM Taxi Association
18.25,Wed,17,5,1680,5.0,0.041112242456010362,0.0014096040000026733,0.0410880700000007,Taxi Affiliation Services
17.75,Thurs,20,4,1020,5.8,0.071070877683352685,0.00093576300000108859,0.071064716999998723,Northwest Management LLC
20.25,Thurs,17,5,1500,5.9,0.071070877683352685,0.00093576300000108859,0.071064716999998723,Northwest Management LLC
14.250000000000002,Wed,21,5,1020,4.1,0.01170421081565336,0.0080502200000012181,0.008496028999999794,Taxi Affiliation Services
17.5,Thurs,19,4,1380,4.7,0.037786469304719232,0.0086523730000038768,0.03678251899999907,Dispatch Taxi Affiliation
16.25,Sun,21,4,1080,4.3,0.0548905365442022,0.0088025719999933472,0.054180123000001856,Taxi Affiliation Services
15.75,Thurs,8,4,960,4.8,0.0548905365442022,0.0088025719999933472,0.054180123000001856,Taxi Affiliation Services
14.75,Fri,22,4,600,4.6,0.053345102610290511,0.016133980999995856,0.050846776000000204,Taxi Affiliation Services
17.5,Sat,22,4,1200,4.8,0.043438263484861468,0.02307710699999177,0.0368012210000046,Taxi Affiliation Services
13.25,Thurs,8,4,1020,4.0,0.043438263484861468,0.02307710699999177,0.0368012210000046,Choice Taxi Association
14.25,Sat,19,4,1080,4.0,0.043438263484861468,0.02307710699999177,0.0368012210000046,Dispatch Taxi Affiliation
14.25,Sat,20,4,600,4.7,0.055683378226395144,0.023185013999992066,0.050627005999999142,Northwest Management LLC
14.0,Fri,17,4,600,4.5,0.061545099523228494,0.023715170000002672,0.0567925169999981,Taxi Affiliation Services
13.75,Sat,19,4,720,4.2,0.052188871707441728,0.029039756999992505,0.043363243000001717,KOAM Taxi Association
15.5,Sat,21,4,840,4.1,0.052188871707441728,0.029039756999992505,0.043363243000001717,Taxi Affiliation Services
15.5,Sat,10,4,780,5.0,0.06516308594753932,0.030032148999993069,0.057829903999994769,0694 - 59280 Chinesco Trans Inc
13.749999999999998,Thurs,21,4,780,4.3,0.043196196495099148,0.03238018800000475,0.028590817000001323,Dispatch Taxi Affiliation
15.25,Sat,23,4,840,4.3,0.043196196495099148,0.03238018800000475,0.028590817000001323,Dispatch Taxi Affiliation
13.5,Sun,20,5,660,4.2,0.043196196495099148,0.03238018800000475,0.028590817000001323,Choice Taxi Association
19.25,Tues,20,4,1740,5.3,0.0624590738731907,0.036953432999993652,0.050354540000000725,5129 - 87128
15.749999999999998,Fri,22,4,720,5.4,0.068711679523051392,0.037289454000003275,0.057713010000000509,Choice Taxi Association
19.5,Sun,17,4,1200,5.7,0.068711679523051392,0.037289454000003275,0.057713010000000509,Taxi Affiliation Services
15.25,Thurs,23,4,720,5.2,0.068711679523051392,0.037289454000003275,0.057713010000000509,Taxi Affiliation Services
17.25,Fri,9,4,1440,5.1,0.065914801488655722,0.040929527999992388,0.051667541000000483,Taxi Affiliation Services
19.75,Thurs,13,4,1020,6.9,0.065914801488655722,0.040929527999992388,0.051667541000000483,Taxi Affiliation Services
13.5,Fri,15,4,1680,4.8,0.065914801488655722,0.040929527999992388,0.051667541000000483,Chicago Medallion Leasing INC
20.5,Wed,9,4,2100,5.1,0.065914801488655722,0.040929527999992388,0.051667541000000483,Chicago Medallion Leasing INC
15.5,Thurs,22,4,780,5.1,0.064492996251086912,0.049698462999998583,0.041102424999998277,Dispatch Taxi Affiliation
16.75,Fri,19,4,1560,4.5,0.0583654706246113,0.050133306999995852,0.029886111999999798,Taxi Affiliation Services
20.5,Thurs,21,4,1440,6.9,0.080639243172556677,0.068577376999996886,0.042424413999995636,Taxi Affiliation Services
41.0,Tues,18,4,2640,15.7,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
74.25,Mon,18,4,6000,22.3,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
41.75,Tues,8,4,2940,15.9,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
41.75,Thurs,13,4,2100,15.9,0.27485639356541791,0.26888356799999258,0.056988278999995146,Chicago Medallion Leasing INC
46.0,Sat,15,4,2940,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
41.25,Sat,10,4,1740,16.1,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
41.25,Thurs,13,4,2100,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Northwest Management LLC
42.25,Fri,13,4,2340,16.5,0.27485639356541791,0.26888356799999258,0.056988278999995146,Dispatch Taxi Affiliation
42.25,Fri,9,4,2940,15.7,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
50.5,Thurs,14,4,2700,18.0,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
42.75,Mon,16,4,2760,16.4,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
40.75,Tues,10,4,1620,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Chicago Medallion Leasing INC
41.75,Mon,15,4,2580,16.4,0.27485639356541791,0.26888356799999258,0.056988278999995146,KOAM Taxi Association
40.25,Tues,11,4,1560,15.8,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
42.75,Mon,17,4,2820,15.4,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
43.25,Wed,7,4,2100,17.3,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
42.5,Thurs,6,4,1620,17.1,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
39.75,Thurs,6,4,1620,15.8,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
41.5,Mon,12,4,1500,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
41.5,Tues,8,4,2940,16.1,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
40.0,Mon,6,4,1740,15.8,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
40.25,Mon,14,4,1500,16.1,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
42.0,Tues,10,4,1680,16.6,0.27485639356541791,0.26888356799999258,0.056988278999995146,Northwest Management LLC
42.5,Mon,9,4,2580,15.7,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
40.5,Tues,6,4,1620,16.2,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
41.5,Mon,9,4,2640,16.0,0.27485639356541791,0.26888356799999258,0.056988278999995146,Taxi Affiliation Services
41.5,Mon,19,4,2340,15.8,0.27485639356541791,0.26888356799999258,0.056988278999995146,Choice Taxi Association
38.0,Mon,14,4,1980,15.0,0.27485639356541791,0.26888356799999258,0.056988278999995146,Top Cab Affiliation
39.25,Sun,12,4,1620,15.6,0.27485639356541791,0.26888356799999258,0.056988278999995146,Dispatch Taxi Affiliation
